Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura;;;;;;;;Indústrias de Transformação;;;;;;;;Construção;;;;;;;;Serviços Industriais de Utilidade Pública;;;;;;;;Industrias Extrativas;;;;;;;;Comércio, Reparação de Veículos Automotores e Motocicletas;;;;;;;;Admistração Pública, Defesa e Seguridade Social;;;;;;;;Transporte, Armazenagem e Correio;;;;;;;;Outros;;;;;;;;Atividade não Informada ou não se Aplica;Total não Individualizado Pessoa Jurídica;Total Exterior Pessoa Jurídica;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;a Vencer entre 1081 e 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;a Vencer entre 1081 e 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;;;
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33.657.248;b4;I;1;;4;RIO DE JANEIRO;RJ;09/2016;362.386.779;62.252;250.225;745.058;1.984.589;1.410.899;290.865;13.418;4.757.306;462.430;3.150.802;10.458.033;22.399.175;17.379.151;23.540.426;154.155;77.544.171;0;42.666;125.264;308.850;261.894;609.138;319.873;1.667.684;1.390;2.638.240;5.204.728;13.315.603;12.127.238;38.497.556;14.616.998;86.401.753;0;575.186;1.917.464;5.238.730;4.036.539;3.751.834;0;15.519.753;3.302;352.682;918.041;1.998.179;1.214.150;384.059;0;4.870.412;61.739;1.054.036;3.125.203;7.915.173;7.671.874;22.215.670;7.279.093;49.322.788;4.433;4.498.899;6.847.674;9.915.709;10.378.167;28.134.429;3.743.889;63.523.199;341.944;2.071.385;4.853.891;10.647.268;7.150.608;7.567.706;242.124;32.874.926;25.904.786;0;0
BB;49.906;b1;C;1;;199;BRASILIA;DF;09/2016;354.104.288;273.741;886.565;1.251.950;920.337;5.403.688;650.174;30.383;9.416.836;1.722.117;14.400.036;19.609.536;24.732.690;20.376.922;13.343.889;853.666;95.038.857;402.733;1.964.243;5.476.176;8.105.448;1.915.755;1.154.856;209.873;19.229.084;270.565;2.264.975;1.871.607;6.008.173;1.226.902;1.847.693;3.959.015;17.448.931;8.853;793.826;1.361.311;4.229.536;943.274;3.966.532;3.156;11.306.489;2.138.438;14.959.924;20.004.546;18.112.827;9.075.275;3.814.797;721.916;68.827.724;10.408;235.740;714.283;4.436.235;4.706.344;23.213.970;4.672.823;37.989.802;273.897;1.285.083;2.216.806;3.261.236;1.931.110;4.268.084;3.160.988;16.397.205;606.747;6.590.597;8.439.113;11.425.730;6.260.080;3.762.960;434.163;37.519.390;154;23.918;40.905.899
ITAU;10.069;b1;C;2;;199;SAO PAULO;SP;09/2016;326.108.882;125.441;860.649;2.103.651;2.563.339;1.176.225;127.519;0;6.956.823;667.380;12.614.071;13.727.295;13.281.387;4.881.731;2.284.114;0;47.455.978;462.948;2.199.411;4.215.580;4.037.166;503.754;270.941;287;11.690.088;19.575;988.560;947.414;1.506.831;1.050.005;1.598.671;341.174;6.452.231;40.742;384.484;242.289;244.188;135.323;363.596;0;1.410.621;1.196.295;11.550.855;8.774.034;7.101.088;1.067.842;260.762;0;29.950.876;1.260;1.373;415;679;1;0;0;3.728;228.419;1.897.427;2.777.026;4.014.426;1.167.546;715.822;17.555;10.818.221;2.085.263;5.021.068;5.252.842;5.926.853;1.902.886;1.849.166;6.068;22.044.146;43.170;64.436;189.218.565
BRADESCO;10.045;b1;C;2;;199;OSASCO;SP;09/2016;277.826.640;308.677;1.144.997;2.210.323;3.032.443;1.090.602;52.477;41;7.839.558;1.232.611;13.732.921;14.817.332;14.427.333;2.865.902;1.284.076;13.544;48.373.719;489.273;2.848.398;4.604.864;10.166.453;3.713.322;1.033.887;9.950;22.866.147;31.869;646.898;1.267.379;1.688.510;729.071;1.425.126;281.839;6.070.691;10.217;623.897;495.676;204.530;220.785;96.175;35.649;1.686.930;1.782.294;16.203.359;13.281.098;10.352.655;2.636.338;260.002;6.597;44.522.342;83;3.458;3.694;5.448;3.599;1.122;3;17.407;408.202;2.658.151;3.709.440;4.570.362;1.611.303;1.926.023;229.831;15.113.312;831.242;8.038.313;7.990.800;10.425.822;3.503.581;3.744.077;287.346;34.821.182;1.098;81.533;96.432.720
CAIXA ECONOMICA FEDERAL;360.305;b1;I;1;;6;BRASILIA;DF;09/2016;192.229.994;125.400;441.078;1.218.806;2.440.976;1.526.741;72.904;0;5.825.905;1.465.247;7.238.591;8.251.269;11.662.910;8.040.580;1.033.176;205.848;37.897.621;1.043.338;4.864.219;5.145.579;5.221.248;472.799;686.325;26.277;17.459.786;99.737;2.523.678;3.985.929;6.253.855;3.772.124;9.455.859;5.903.838;31.995.019;19.526;24.089;49.557;77.219;12.315;3.671;0;186.376;3.633.231;4.130.159;8.794.890;8.415.942;873.923;144.184;0;25.992.329;21.476;857.785;2.454.209;6.445.374;5.214.061;15.523.283;2.509.633;33.025.821;564.950;899.195;1.724.944;3.032.344;1.001.420;2.492.150;402.108;10.117.112;3.163.326;3.918.590;7.213.295;9.698.655;4.136.094;1.482.809;90.460;29.703.228;238;26.559;0
SANTANDER;30.379;b1;C;3;;199;SAO PAULO;SP;09/2016;121.828.010;118.310;531.495;1.004.536;1.308.223;690.376;57.133;23.427;3.733.500;566.667;10.799.185;8.571.065;7.352.361;1.917.577;697.948;182.704;30.087.507;301.958;1.853.234;3.977.032;2.658.453;226.068;413.960;87.810;9.518.515;14.876;547.895;770.026;564.325;607.126;252.220;686.367;3.442.835;25.798;805.012;2.072.942;94.720;20.375;2.562;26.421;3.047.831;771.713;9.876.459;8.092.764;4.443.250;995.084;292.232;149.326;24.620.828;26;922;740;137;15;2;0;1.842;112.500;1.106.895;1.374.969;2.123.966;593.942;463.221;1.204.078;6.979.571;405.227;4.795.787;7.544.086;5.295.774;1.688.942;3.255.962;46.314;23.032.093;383;37.855;17.325.249
SAFRA;10.083;b1;C;2;;199;SAO PAULO;SP;09/2016;39.072.911;4.840;328.096;243.238;237.051;124.768;9.078;0;947.071;75.130;2.714.168;3.615.308;3.093.653;1.218.260;398.158;0;11.114.677;32.774;406.532;676.248;673.346;94.681;19.269;0;1.902.849;465;72.376;84.053;255.539;118.945;76.965;0;608.342;1.503;59.593;49.049;36.464;27.749;26.188;0;200.546;107.622;2.818.587;3.076.919;1.724.258;253.822;39.037;0;8.020.245;0;6;20;22;0;0;0;48;50.540;462.639;740.676;835.299;250.701;133.691;0;2.473.546;34.316;2.130.506;1.727.916;1.079.152;235.035;70.708;0;5.277.633;201;1.460;8.526.291
BTG PACTUAL;49.944;b1;C;2;;199;RIO DE JANEIRO;RJ;09/2016;28.619.011;59.802;12.380;45.122;70.122;24.182;0;0;211.609;22.516;135.585;233.312;230.333;100.277;0;0;722.024;14.383;60.521;101.746;91.812;3.012;1.603;0;273.077;374.769;75.998;31.124;71.609;98.610;720.069;1.562.398;2.934.576;0;0;0;0;0;0;0;0;0;34.340;24.883;32.249;37.042;633;0;129.148;0;0;0;0;0;0;0;0;3.017;4.786;164.935;144.346;95.331;39.655;0;452.071;756;318.822;698.824;523.313;109.103;536.445;0;2.187.263;0;0;21.709.243
CITIBANK;30.403;b1;C;3;;199;SAO PAULO;SP;09/2016;14.346.457;29;57.368;144.725;299.362;166.780;0;0;668.264;132.761;2.939.227;2.044.776;1.350.643;258.794;0;0;6.726.202;7.566;7.088;133.056;120.828;8.690;0;0;277.229;2;104.525;226.970;19.020;18.227;37.308;0;406.053;0;60.570;485.109;0;0;0;0;545.679;31.539;2.072.589;1.960.237;142.252;16.289;0;0;4.222.905;0;0;0;0;0;0;0;0;2.181;76.573;46.517;57.834;2.868;0;0;185.973;2.472;854.043;307.057;86.043;2.767;0;0;1.252.382;61.702;67;0
VOTORANTIM;51.011;b1;C;2;;199;SAO PAULO;SP;09/2016;13.955.117;60.892;22.745;95.723;124.497;14.660;3.828;0;322.346;43.169;466.031;1.148.408;1.888.432;1.141.448;283.854;0;4.971.342;280.373;82.032;198.634;174.991;19.113;443;0;755.586;909;16.484;50.089;105.368;101.641;233.907;0;508.398;174.116;174.167;12.260;30.530;30.247;22.655;0;443.976;42.424;447.562;427.730;376.600;171.781;4.267;0;1.470.365;0;12;28;12;0;0;0;52;12.845;138.939;289.790;605.140;276.362;281.853;0;1.604.929;18.537;552.518;465.441;713.630;278.559;218.990;0;2.247.674;4;223;1.630.222
