Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura;;;;;;;;Indústrias de Transformação;;;;;;;;Construção;;;;;;;;Serviços Industriais de Utilidade Pública;;;;;;;;Industrias Extrativas;;;;;;;;Comércio, Reparação de Veículos Automotores e Motocicletas;;;;;;;;Admistração Pública, Defesa e Seguridade Social;;;;;;;;Transporte, Armazenagem e Correio;;;;;;;;Outros;;;;;;;;Atividade não Informada ou não se Aplica;Total não Individualizado Pessoa Jurídica;Total Exterior Pessoa Jurídica;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;a Vencer entre 1081 e 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;a Vencer entre 1081 e 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;;;
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33.657.248;b4;I;1;S2;4;RIO DE JANEIRO;RJ;06/2018;298.903.564;26.759;26.663;96.120;353.141;285.950;332.051;0;1.120.684;61.322;1.863.946;6.141.692;12.448.688;8.659.510;8.813.862;59.721;38.048.741;143;25.224;73.785;163.691;149.044;72.530;0;484.418;18.217;2.171.926;5.923.996;14.363.086;13.419.266;46.232.811;13.727.503;95.856.804;0;700.746;1.810.777;3.415.608;2.686.790;869.722;0;9.483.643;97;313.910;879.038;2.223.932;602.063;231.809;0;4.250.849;984;936.086;2.545.351;7.030.840;7.501.167;21.467.625;8.706.072;48.188.127;347.647;2.836.118;4.846.118;9.189.274;7.960.654;20.039.156;3.811.390;49.030.357;84.496;2.484.990;4.475.466;8.800.009;5.216.975;7.620.360;165.063;28.847.359;23.592.583;0;0
BB;49.906;b1;C;1;S1;199;BRASILIA;DF;06/2018;296.843.284;118.454;597.643;1.218.218;922.223;701.719;423.849;7.752;3.989.858;1.517.183;11.979.434;24.371.985;17.708.886;18.517.501;15.475.308;912.122;90.482.419;975.362;1.370.487;3.526.405;3.629.156;998.742;709.180;95.028;11.304.360;62.044;539.175;2.512.315;2.808.640;1.521.366;1.175.458;3.790.580;12.409.578;12.023;200.582;337.553;177.273;803.212;1.008.135;4.990;2.543.768;1.509.060;11.623.499;17.950.714;11.639.260;3.625.833;2.022.364;833.637;49.204.367;703;893.431;2.114.769;5.512.445;6.052.599;27.664.640;2.565.372;44.803.959;147.544;865.922;1.883.687;2.592.719;1.814.080;5.222.644;1.915.773;14.442.369;3.634.855;4.725.335;5.050.386;11.043.900;4.776.706;2.773.599;1.048.901;33.053.681;43;1.263;34.607.618
ITAU;10.069;b1;C;2;S1;199;SAO PAULO;SP;06/2018;283.565.095;30.428;564.739;1.089.603;970.793;416.215;85.697;0;3.157.475;516.809;12.739.272;12.100.705;9.290.161;3.123.249;874.014;0;38.644.210;296.081;1.457.609;2.832.278;2.812.674;280.388;213.270;222;7.892.522;95.165;641.755;712.826;1.459.808;806.373;1.273.412;198.439;5.187.778;4.643;176.646;1.473.193;178.979;38.969;306.833;0;2.179.261;683.071;10.506.807;9.155.110;7.483.240;1.335.362;145.745;0;29.309.335;32;419;426;1.113;33;0;0;2.023;95.279;1.743.954;2.032.789;2.746.246;1.241.035;5.310.746;0;13.170.049;379.117;5.936.037;6.317.252;7.352.448;2.457.578;1.151.171;0;23.593.603;3.692;10.217;160.414.930
BRADESCO;10.045;b1;C;2;S1;199;OSASCO;SP;06/2018;259.362.970;21.714;806.859;927.822;892.703;240.316;70.774;23;2.960.211;606.712;14.392.837;16.036.435;10.073.037;2.720.023;5.226.050;70.194;49.125.288;744.705;2.271.483;3.473.580;7.276.287;2.289.783;1.096.503;236.338;17.388.679;9.947;329.630;1.188.410;1.382.885;517.772;1.401.500;116.032;4.946.175;6.149;304.270;267.092;143.641;48.816;14.310;0;784.279;1.117.732;16.441.031;11.800.789;8.687.692;1.365.306;326.546;1.057;39.740.153;52;3.780;3.795;3.426;129;0;0;11.183;211.288;2.296.285;2.698.081;3.980.552;2.168.612;2.477.629;52.107;13.884.553;970.212;8.226.890;9.590.448;9.766.220;3.455.427;3.961.405;187.578;36.158.181;353;9.552;94.354.363
CAIXA ECONOMICA FEDERAL;360.305;b1;I;1;S1;6;BRASILIA;DF;06/2018;163.774.606;40.823;114.398;240.419;120.728;47.856;63.490;45;627.759;785.117;2.612.107;5.581.523;12.699.627;2.388.957;1.929.109;122.222;26.118.662;1.048.232;2.573.476;4.610.451;4.777.409;520.119;239.005;19.010;13.787.702;14.865;2.136.186;2.829.141;5.988.071;4.599.376;11.599.435;6.551.361;33.718.434;16.525;17.367;32.313;36.977;12.288;11.334;4;126.809;2.302.119;3.049.463;7.129.276;5.637.440;924.697;237.379;2.400;19.282.775;14.860;1.015.070;2.955.125;7.174.571;6.056.098;17.969.876;2.326.160;37.511.760;365.736;431.651;1.424.288;1.984.613;1.393.447;2.976.075;243.655;8.819.466;1.172.539;3.122.549;5.924.741;8.640.867;2.564.178;2.261.845;92.060;23.778.780;0;2.459;0
SANTANDER;30.379;b1;C;3;S1;199;SAO PAULO;SP;06/2018;120.041.024;85.298;324.688;675.860;555.683;148.539;94.261;193;1.884.522;554.387;13.197.529;11.166.218;4.475.417;1.348.216;458.556;353.286;31.553.610;440.598;1.334.898;2.143.990;1.161.414;345.945;302.231;611;5.729.687;1.463;203.080;246.754;921.840;500.740;465.849;610.502;2.950.227;1.439;863.839;1.096.630;62.317;28.935;24.831;0;2.077.991;606.861;11.003.766;8.647.983;4.305.410;778.104;283.333;24.564;25.650.022;83;1.001;1.368;34.798;35.878;175.595;4.464;253.188;232.254;1.403.350;1.624.547;1.517.701;696.494;3.593.919;1.410.066;10.478.332;480.010;5.117.366;6.777.132;6.102.011;1.963.454;2.283.038;157.641;22.880.651;321;5.054;16.577.420
SAFRA;10.083;b1;C;2;S2;199;SAO PAULO;SP;06/2018;46.977.126;1.422;145.119;409.839;409.163;26.008;3.218;0;994.768;28.422;3.448.743;4.265.806;2.543.954;781.119;345.525;0;11.413.569;13.263;333.516;661.997;866.714;291.799;13.301;0;2.180.589;37;315.126;233.239;279.548;111.510;37.524;0;976.983;298;51.266;41.967;36.356;28.594;2.277;0;160.758;28.125;4.295.361;5.025.995;1.868.440;293.636;66.149;0;11.577.706;31;3;0;0;0;0;0;34;5.763;513.075;632.107;643.227;266.172;102.161;0;2.162.505;16.122;3.075.841;2.804.105;1.834.167;762.458;118.637;0;8.611.329;72;73;8.898.739
BTG PACTUAL;49.944;b1;C;2;S1;199;RIO DE JANEIRO;RJ;06/2018;17.085.060;40.938;21.848;216.503;123.837;25.214;2.939;0;431.280;172.873;186.276;509.194;487.259;194.439;27.290;0;1.577.331;10.338;106.475;67.892;121.692;2.779;918;0;310.095;231.224;11.776;104.212;128.212;227.196;1.309.682;1.603.554;3.615.856;0;0;271.703;0;6.435;508.336;0;786.473;14;27.470;12.874;44.695;7.117;95;0;92.266;0;0;0;0;0;0;0;0;176.680;5.448;47.720;95.632;38.757;10.939;0;375.177;17.230;172.271;562.275;464.821;93.116;291.262;0;1.600.976;126.739;0;8.168.868
VOTORANTIM;51.011;b1;C;2;S2;199;SAO PAULO;SP;06/2018;13.059.384;159;14.375;90.412;105.385;64.152;0;0;274.483;35.624;478.846;1.621.539;1.844.940;497.275;197.564;0;4.675.788;2.047;18.334;72.225;70.211;5.487;8;0;168.313;110;20.392;53.139;97.677;43.357;38.596;0;253.270;31;45.129;24.240;46.156;24.792;0;0;140.348;4.672;497.109;409.197;545.540;24.975;673;0;1.482.165;0;0;0;0;0;0;0;0;6.658;112.079;312.867;468.543;222.527;82.625;0;1.205.299;5.680;1.226.534;533.491;560.199;245.082;56.304;674.314;3.301.604;0;0;1.558.114
ABC-BRASIL;41.856;b1;C;3;S3;199;SAO PAULO;SP;06/2018;12.171.461;342;100.357;205.047;171.891;41.189;15.539;0;534.365;15.169;1.077.320;1.334.694;1.151.473;197.293;85.474;0;3.861.423;9.415;207.422;435.885;450.496;25.145;47;0;1.128.409;51;40.325;195.965;78.610;1.461;241;0;316.652;1;13.290;53.001;37.098;20.000;0;0;123.391;18.548;529.635;785.009;394.951;54.221;28.977;0;1.811.340;0;0;0;0;0;0;0;0;34.763;111.953;176.893;262.293;60.048;23.870;0;669.819;11.392;207.895;578.793;625.445;144.318;4.000;0;1.571.843;0;1;2.154.217
