Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura;;;;;;;;Indústrias de Transformação;;;;;;;;Construção;;;;;;;;Serviços Industriais de Utilidade Pública;;;;;;;;Industrias Extrativas;;;;;;;;Comércio, Reparação de Veículos Automotores e Motocicletas;;;;;;;;Admistração Pública, Defesa e Seguridade Social;;;;;;;;Transporte, Armazenagem e Correio;;;;;;;;Outros;;;;;;;;Atividade não Informada ou não se Aplica;Total não Individualizado Pessoa Jurídica;Total Exterior Pessoa Jurídica;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;a Vencer entre 1081 e 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;a Vencer entre 1081 e 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;;;
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33.657.248;b4;I;1;S2;4;RIO DE JANEIRO;RJ;03/2018;296.877.266;31.721;24.609;92.276;227.485;147.736;45.464;0;569.290;27.845;2.163.250;6.357.298;13.780.685;8.929.109;9.071.745;78.526;40.408.458;0;33.256;73.682;168.900;147.187;86.868;88;509.981;18.217;2.213.788;5.812.817;15.062.511;12.771.813;45.481.618;14.078.732;95.439.497;0;650.717;1.810.172;3.394.744;2.727.718;991.809;0;9.575.160;30;272.900;845.161;1.843.684;649.115;239.188;0;3.850.079;968;1.018.180;2.508.647;7.206.758;7.110.607;21.760.609;9.011.978;48.617.747;393.873;2.944.055;3.647.232;9.649.197;7.400.913;19.704.739;3.724.907;47.464.916;43.724;1.696.466;5.267.391;9.428.036;5.227.608;7.687.533;159.043;29.509.801;20.932.337;0;0
ITAU;10.069;b1;C;2;S1;199;SAO PAULO;SP;03/2018;294.266.060;47.745;607.048;912.352;964.298;407.328;119.533;0;3.058.303;385.762;13.444.742;13.139.916;9.550.547;3.107.218;1.005.603;0;40.633.789;551.873;1.653.881;2.993.262;3.262.007;270.007;226.080;255;8.957.365;526.278;888.932;863.098;1.534.998;772.287;1.317.820;222.281;6.125.693;3.857;156.398;595.571;298.101;42.048;307.501;0;1.403.476;698.586;10.295.894;9.840.005;7.462.522;1.288.011;144.517;0;29.729.535;1.646;362;380;1.146;52;0;0;3.586;114.646;1.752.555;2.059.643;2.894.303;1.091.726;3.012.053;0;10.924.926;475.886;6.378.330;5.886.135;7.426.724;2.061.486;1.218.295;0;23.446.856;14.226;10.273;169.958.033
BB;49.906;b1;C;1;S1;199;BRASILIA;DF;03/2018;293.632.605;93.229;751.941;1.143.780;704.851;678.992;431.369;9.856;3.814.018;1.526.815;13.023.411;21.256.989;19.242.877;18.448.134;15.851.628;982.231;90.332.085;920.616;1.432.159;3.530.287;4.475.566;1.076.255;726.414;125.278;12.286.574;68.945;853.350;2.971.659;3.042.308;1.502.433;1.145.767;3.863.451;13.447.914;11.312;411.661;318.037;209.380;1.406.359;1.024.310;4.784;3.385.843;1.626.134;11.121.672;17.077.744;12.833.205;4.195.594;2.154.792;906.226;49.915.367;1.570;694.179;1.807.910;5.425.303;5.262.742;24.978.015;2.778.803;40.948.522;192.410;829.714;2.026.690;2.731.413;1.739.327;4.760.351;1.826.744;14.106.649;3.133.690;4.008.322;6.358.041;11.087.876;4.681.892;2.982.587;1.003.838;33.256.246;52;1.292;32.138.042
BRADESCO;10.045;b1;C;2;S1;199;OSASCO;SP;03/2018;233.365.563;117.555;488.921;1.165.327;836.599;227.440;84.431;0;2.920.273;868.554;13.353.914;14.376.252;8.449.787;2.245.576;4.517.112;65.874;43.877.070;717.862;2.482.169;3.878.184;8.000.307;2.440.332;561.907;235.681;18.316.443;21.077;409.151;1.090.756;1.501.544;567.477;1.452.586;141.348;5.183.939;6.206;701.189;287.876;149.184;46.514;16.260;0;1.207.230;1.131.519;15.165.555;11.265.519;8.205.084;1.337.604;269.374;489;37.375.144;44;3.316;3.898;3.742;175;0;0;11.176;181.264;2.252.572;2.688.433;3.746.247;1.972.492;2.467.912;81.195;13.390.114;937.031;7.801.360;10.111.957;9.218.300;3.488.555;4.011.516;194.281;35.763.001;499;9.317;75.311.356
CAIXA ECONOMICA FEDERAL;360.305;b1;I;1;S1;6;BRASILIA;DF;03/2018;168.609.086;40.114;200.888;204.645;116.599;44.215;61.983;23;668.467;889.122;4.778.540;6.507.557;9.948.448;2.298.169;1.932.468;134.039;26.488.343;1.244.486;2.970.074;4.964.843;5.256.119;398.730;571.316;24.908;15.430.477;510.845;2.212.736;3.290.829;6.188.512;4.614.079;11.377.049;6.223.407;34.417.456;22.834;19.617;36.007;44.058;10.349;11.711;10;144.586;2.586.262;3.331.615;7.175.197;6.568.891;696.299;257.997;5.998;20.622.258;4.410;1.028.533;2.866.039;6.964.220;5.831.382;17.602.409;2.417.530;36.714.523;344.491;805.924;1.166.743;2.005.490;1.379.779;2.833.386;402.465;8.938.277;1.285.561;2.660.018;7.020.074;9.274.361;2.526.677;2.317.753;97.493;25.181.937;249;2.514;0
SANTANDER;30.379;b1;C;3;S1;199;SAO PAULO;SP;03/2018;118.886.699;8.852;416.500;620.388;668.817;158.025;88.308;193;1.961.082;506.253;13.237.423;11.081.015;4.531.975;1.311.736;508.917;343.119;31.520.437;371.088;1.962.537;2.252.331;1.170.510;361.316;243.421;603;6.361.806;1.419;271.997;377.231;995.040;538.476;466.918;619.513;3.270.594;2.865;908.171;1.848.410;58.587;27.584;26.316;0;2.871.933;711.444;11.350.420;8.359.206;4.319.684;794.096;302.227;14.007;25.851.083;637;510;1.581;335;176;8;0;3.247;90.878;1.500.694;1.361.398;1.795.815;695.733;3.192.119;1.372.339;10.008.976;495.227;5.454.042;6.472.907;6.359.566;1.836.141;2.385.597;155.756;23.159.236;514;4.851;13.872.940
SAFRA;10.083;b1;C;2;S2;199;SAO PAULO;SP;03/2018;45.634.524;2.894;190.669;295.871;444.668;44.508;4.062;0;982.672;58.126;3.679.501;4.089.207;2.632.421;554.908;138.258;0;11.152.421;19.636;344.729;700.957;536.009;91.286;15.325;0;1.707.941;345;319.383;77.998;285.952;109.829;47.318;0;840.825;42;46.177;38.912;34.078;26.198;5.693;0;151.100;25.661;5.391.082;4.743.119;1.897.405;274.034;69.690;0;12.400.991;31;3;3;0;0;0;0;38;9.042;524.519;636.839;627.810;217.797;113.093;0;2.129.099;23.527;2.465.765;1.956.090;1.604.073;536.083;101.634;0;6.687.172;0;81;9.582.184
BTG PACTUAL;49.944;b1;C;2;S1;199;RIO DE JANEIRO;RJ;03/2018;14.705.956;481;75.640;132.016;207.286;27.547;9.237;0;452.208;118.980;162.448;493.763;435.199;246.268;27.290;0;1.483.949;9.387;35.085;156.115;67.735;1.141;950;0;270.412;374.671;11.070;99.748;118.555;184.613;1.149.460;1.618.415;3.556.533;0;0;0;254.429;0;514.770;0;769.199;2.094;7.351;9.026;43.556;7.885;95;0;70.008;0;0;0;0;0;0;0;0;34.135;159.053;18.003;42.343;36.200;15.042;0;304.775;15.898;157.145;418.970;624.299;113.861;308.110;0;1.638.282;126.739;0;6.033.851
VOTORANTIM;51.011;b1;C;2;S2;199;SAO PAULO;SP;03/2018;12.281.376;625;29.335;69.603;100.547;65.564;61;0;265.734;68.211;530.164;1.262.923;1.720.363;484.834;148.639;0;4.215.134;1.725;29.202;97.943;59.202;8.652;9;0;196.733;2.600;23.534;58.494;78.352;84.864;40.042;0;287.886;41;28.936;24.688;49.670;28.590;0;0;131.926;4.326;233.008;413.218;533.395;21.334;821;0;1.206.101;0;0;0;0;0;0;0;0;5.255;141.797;298.108;450.598;197.542;96.944;0;1.190.245;31.254;1.189.413;611.169;549.427;131.759;61.658;674.336;3.249.015;0;0;1.538.601
ABC-BRASIL;41.856;b1;C;3;S3;199;SAO PAULO;SP;03/2018;12.034.975;183;131.230;222.095;183.885;18.994;11.290;0;567.677;12.611;843.355;1.478.319;1.145.621;172.995;68.836;0;3.721.738;3.797;143.373;423.022;482.555;31.508;121;0;1.084.377;21;152.917;116.874;130.094;1.468;363;0;401.738;0;5.358;28.467;32.786;27.500;0;0;94.112;25.969;526.905;712.997;439.077;59.938;32.650;0;1.797.536;0;0;0;0;0;0;0;0;658;145.730;176.445;261.285;63.534;28.081;0;675.732;24.614;398.902;413.615;559.727;103.765;5.497;0;1.506.120;0;2;2.185.945
