Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura;;;;;;;;Indústrias de Transformação;;;;;;;;Construção;;;;;;;;Serviços Industriais de Utilidade Pública;;;;;;;;Industrias Extrativas;;;;;;;;Comércio, Reparação de Veículos Automotores e Motocicletas;;;;;;;;Admistração Pública, Defesa e Seguridade Social;;;;;;;;Transporte, Armazenagem e Correio;;;;;;;;Outros;;;;;;;;Atividade não Informada ou não se Aplica;Total não Individualizado Pessoa Jurídica;Total Exterior Pessoa Jurídica;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;a Vencer entre 1081 e 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;a Vencer entre 1081 e 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;;;
BB;49.906;b1;C;1;;199;BRASILIA;DF;06/2015;390.069.877;81.552;860.880;1.416.473;1.110.252;5.701.406;700.426;3.276;9.874.266;1.014.064;15.900.900;27.109.536;22.987.585;22.470.776;11.906.334;584.842;101.974.038;313.437;2.596.131;5.176.274;9.420.210;2.478.752;1.567.146;12.184;21.564.133;8.020;2.396.367;2.898.917;4.370.654;3.772.832;1.959.847;3.812.340;19.218.978;7.962;648.777;1.438.345;4.136.049;832.259;2.938.950;233;10.002.575;1.647.732;16.862.983;23.599.450;21.530.580;9.079.966;6.147.921;115.560;78.984.191;839;193.261;835.983;1.863.868;4.151.823;18.831.948;6.151.338;32.029.059;227.378;1.706.916;2.904.642;4.610.766;2.091.799;3.588.983;2.975.570;18.106.054;419.695;6.833.248;10.487.765;13.451.053;4.558.987;3.929.330;563.554;40.243.632;160;27.967;58.044.825
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33.657.248;b4;I;1;;4;RIO DE JANEIRO;RJ;06/2015;356.971.822;836;38.658;582.115;1.806.587;2.287.721;456.642;0;5.172.559;186.556;3.158.675;9.800.978;23.322.406;17.863.882;27.572.539;239.248;82.144.284;0;38.834;402.085;326.632;241.746;294.108;0;1.303.405;0;1.620.942;4.762.480;11.577.115;11.079.192;34.278.161;14.163.813;77.481.703;0;575.524;1.437.047;5.170.660;4.845.998;5.954.478;0;17.983.707;657;317.321;916.050;1.719.545;1.072.591;554.924;0;4.581.089;0;899.204;2.580.889;7.104.421;6.921.681;19.939.264;6.985.004;44.430.464;7.134;2.531.350;7.080.620;11.691.013;8.824.867;27.191.001;2.573.050;59.899.033;64.478;1.722.257;4.307.518;11.598.802;8.169.767;8.123.438;254.017;34.240.279;29.735.300;0;0
ITAU;10.069;b1;C;2;;199;SAO PAULO;SP;06/2015;322.595.051;55.235;820.009;1.474.394;2.345.524;2.220.988;150.032;0;7.066.183;1.105.824;15.169.796;16.026.428;15.042.079;4.964.318;2.525.933;0;54.834.378;231.185;2.073.309;3.961.383;5.740.209;531.160;307.538;393;12.845.178;284.040;685.100;1.243.968;1.173.985;939.141;1.475.277;336.835;6.138.347;11.368;296.594;429.326;298.941;129.300;386.504;0;1.552.033;1.143.479;13.716.170;10.393.680;8.085.742;1.348.027;395.796;0;35.082.894;546;1.209;853;780;9;1;0;3.399;205.112;2.732.850;3.398.402;5.632.535;1.889.080;771.244;25.225;14.654.448;990.154;6.462.016;6.813.613;6.646.218;1.912.320;1.599.210;20.097;24.443.627;240.218;61.007;165.673.338
BRADESCO;10.045;b1;C;2;;199;OSASCO;SP;06/2015;264.213.640;77.943;966.296;2.070.400;2.363.520;1.986.858;105.413;0;7.570.430;854.886;10.150.299;13.004.201;10.934.947;3.745.198;921.957;2.203;39.613.692;404.493;2.577.677;4.181.076;9.554.806;3.840.022;1.001.653;109;21.559.835;16.813;474.866;964.924;1.341.895;795.661;1.391.491;379.400;5.365.051;15.810;564.080;794.637;261.291;166.585;183.165;0;1.985.567;1.154.445;14.351.494;10.714.717;9.708.276;3.577.744;344.097;3.752;39.854.526;91;3.137;1.976;1.765;237;0;0;7.206;331.792;2.937.281;3.933.175;5.857.334;1.950.908;1.099.755;18.913;16.129.158;595.603;7.640.793;7.673.616;8.213.814;2.824.084;3.412.910;249.960;30.610.780;1.605;82.926;101.432.864
CAIXA ECONOMICA FEDERAL;360.305;b1;I;1;;6;BRASILIA;DF;06/2015;181.249.921;116.787;588.615;1.805.096;2.909.085;346.700;32.853;0;5.799.135;1.169.748;3.094.785;5.983.482;14.188.682;10.371.075;4.821.465;164.232;39.793.469;833.413;4.889.860;4.871.137;4.495.005;710.984;723.647;21.397;16.545.442;361.523;1.685.707;2.848.534;4.436.915;3.592.167;6.606.086;4.319.378;23.850.309;18.854;28.866;55.902;77.472;29.114;6.859;0;217.067;3.083.587;5.954.541;10.449.684;8.597.018;1.529.135;212.954;0;29.826.919;14.747;650.561;1.914.311;4.815.671;4.291.951;11.913.308;2.845.648;26.446.197;515.292;683.550;1.689.167;2.685.317;1.782.321;2.293.741;257.928;9.907.317;1.419.783;3.028.463;8.707.317;8.897.982;3.786.041;2.911.085;85.412;28.836.082;651;27.331;0
SANTANDER;30.379;b1;C;3;;199;SAO PAULO;SP;06/2015;132.382.161;43.105;363.726;1.001.308;1.094.891;1.090.450;70.087;21;3.663.588;664.690;11.116.681;10.788.763;6.777.712;1.641.415;680.162;138.134;31.807.558;287.491;1.557.932;4.006.490;4.605.219;335.029;280.088;204;11.072.453;3.124;526.214;862.370;359.483;907.595;247.519;603.664;3.509.970;13.158;966.126;2.164.158;136.274;35.801;53.114;0;3.368.630;869.188;10.730.527;6.834.883;4.468.044;1.183.535;402.735;756;24.489.667;27;1.539;2.462;1.623;43;0;0;5.693;157.568;1.410.997;1.678.671;2.331.554;814.839;419.587;46.594;6.859.810;304.794;6.067.514;7.233.568;5.054.525;1.573.905;3.354.532;131.570;23.720.408;373;35.881;23.848.130
SAFRA;10.083;b1;C;2;;199;SAO PAULO;SP;06/2015;47.442.312;10.446;267.193;385.102;238.326;131.582;55.263;0;1.087.913;100.426;3.831.808;2.934.526;2.139.910;1.187.112;849.931;0;11.043.713;40.307;695.285;912.579;971.640;295.181;39.975;0;2.954.968;2.480;223.240;57.652;123.102;93.592;111.793;0;611.859;1.954;67.388;58.773;56.633;34.284;43.326;0;262.358;144.629;4.029.696;3.246.446;2.288.032;426.630;45.877;64;10.181.373;0;180;3;0;0;0;0;182;50.025;921.591;1.350.059;1.554.881;396.641;134.960;0;4.408.156;33.513;1.772.437;1.728.686;1.387.728;233.309;73.391;0;5.229.064;1;1.625;11.661.099
HSBC;51.152;b1;C;3;;199;CURITIBA;PR;06/2015;47.433.315;12.293;261.821;574.953;258.790;60.770;2.859;934;1.172.420;253.995;5.211.174;5.655.489;2.663.402;411.978;89.187;529;14.285.754;175.963;624.262;826.187;613.227;87.505;13.179;163;2.340.486;7.633;468.442;136.974;389.743;6.847;0;3;1.009.642;1.878;116.960;81.257;10.253;3.136;0;0;213.484;318.538;5.557.904;4.067.980;1.800.699;169.805;28.978;4.154;11.948.058;2;68;6;2;0;0;2;80;45.373;334.826;474.693;536.037;156.512;120.896;180;1.668.517;97.165;1.955.355;2.034.637;1.456.422;351.273;17.899;9.450;5.922.202;87;5.211;8.867.375
VOTORANTIM;51.011;b1;C;2;;199;SAO PAULO;SP;06/2015;16.821.454;13.628;113.087;165.179;143.003;50.654;5.862;0;491.413;214.551;663.958;1.445.138;1.765.465;1.463.589;466.095;317.078;6.335.874;5.708;117.098;450.492;297.112;87.132;10.252;0;967.793;5.113;27.755;43.619;120.900;88.714;248.804;0;534.905;34.641;4.135;4.133;18.222;16.692;0;0;77.823;129.295;590.256;665.561;437.046;136.490;28.205;0;1.986.853;4;26;50;47;0;0;0;127;14.486;106.765;352.194;563.153;285.935;263.701;0;1.586.235;206.239;315.715;538.683;537.857;294.949;304.486;0;2.197.929;48;353;2.642.099
BTG PACTUAL;49.944;b1;C;2;;199;RIO DE JANEIRO;RJ;06/2015;16.133.071;5.806;28.054;70.983;172.050;77.543;4.682;0;359.118;64.291;439.365;546.835;718.287;171.750;95.235;0;2.035.763;8.710;91.989;181.930;85.645;4.769;2.842;3;375.887;0;441.790;548.453;39.736;63.535;525.845;1.334.733;2.954.091;0;805;0;0;0;0;0;805;75.662;42.332;83.548;39.671;11.025;4.456;0;256.695;0;73.835;0;37.503;37.503;187.515;187.479;523.835;0;64.101;97.666;149.621;106.553;82.326;0;500.266;881.900;193.034;1.734.869;649.987;131.694;75.500;153;3.667.136;0;0;5.459.474
