Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura;;;;;;;;Indústrias de Transformação;;;;;;;;Construção;;;;;;;;Serviços Industriais de Utilidade Pública;;;;;;;;Industrias Extrativas;;;;;;;;Comércio, Reparação de Veículos Automotores e Motocicletas;;;;;;;;Admistração Pública, Defesa e Seguridade Social;;;;;;;;Transporte, Armazenagem e Correio;;;;;;;;Outros;;;;;;;;Atividade não Informada ou não se Aplica;Total não Individualizado Pessoa Jurídica;Total Exterior Pessoa Jurídica;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;a Vencer entre 1081 e 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;a Vencer entre 1081 e 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;;;
BB;49.906;b1;C;1;;199;BRASILIA;DF;12/2014;383.327.346;57.395;632.797;1.690.579;4.724.163;525.594;745.523;2.169;8.378.219;1.094.815;17.610.015;27.902.834;24.861.764;18.759.070;14.759.384;554.074;105.541.955;241.495;2.503.582;5.220.877;9.413.819;2.735.881;1.340.554;30.096;21.486.304;8.574;1.320.821;3.159.864;4.066.545;3.740.917;2.128.409;3.740.055;18.165.184;14.834;519.732;517.002;1.103.237;3.891.945;2.971.684;304;9.018.738;1.486.126;18.992.278;26.461.911;22.481.911;6.185.589;3.627.140;65.732;79.300.685;814;171.427;544.943;1.920.671;3.311.316;16.604.332;6.043.943;28.597.446;192.202;1.835.292;3.138.602;4.620.033;2.151.894;3.150.473;2.432.663;17.521.159;549.895;5.853.089;11.577.253;14.247.030;4.959.224;3.866.805;453.507;41.506.804;172;27.518;53.783.161
ITAU;10.069;b1;C;2;;199;SAO PAULO;SP;12/2014;340.429.962;67.930;715.405;1.629.589;3.483.386;407.814;136.862;0;6.440.986;638.239;14.580.624;14.706.101;17.059.609;5.056.236;2.561.938;0;54.602.748;154.032;2.190.979;4.557.847;5.646.113;497.898;302.080;544;13.349.492;17.986;1.561.778;1.449.761;1.491.132;1.006.668;1.369.568;279.595;7.176.488;4.719;412.955;399.006;367.570;115.850;401.186;0;1.701.286;1.028.347;15.823.713;11.429.364;8.142.981;1.359.862;308.451;141;38.092.858;2.015;1.078;641;335;0;1;0;4.071;180.231;2.656.153;3.925.384;6.024.747;2.227.650;970.608;19.767;16.004.540;815.521;7.511.300;6.868.721;7.504.658;1.897.502;1.598.766;27.502;26.223.970;1.699;56.191;176.775.634
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33.657.248;b4;I;1;;4;RIO DE JANEIRO;RJ;12/2014;333.440.610;0;39.187;452.409;2.842.846;369.136;511.497;0;4.215.075;27.412;2.914.260;9.426.011;23.803.632;17.196.137;27.396.053;33.628;80.797.133;136;29.508;106.985;316.125;241.141;302.033;0;995.927;74.753;1.426.382;5.227.618;11.550.657;10.078.722;32.261.274;12.792.163;73.411.570;0;503.894;1.155.722;4.397.728;4.380.082;5.790.899;0;16.228.325;208;306.523;906.612;1.806.420;909.435;437.668;0;4.366.866;0;857.838;2.429.748;6.998.531;6.228.802;18.647.712;6.344.276;41.506.907;0;2.446.436;3.769.535;11.422.750;7.804.121;24.769.033;2.279.251;52.491.125;46.918;1.385.189;3.856.008;11.160.379;8.431.952;8.155.938;150.717;33.187.102;26.240.580;0;0
BRADESCO;10.045;b1;C;2;;199;OSASCO;SP;12/2014;250.196.180;107.399;769.409;2.053.081;3.076.977;544.393;311.251;5.627;6.868.137;689.115;10.569.203;11.152.654;12.824.996;3.611.024;1.577.985;7.614;40.432.592;271.475;2.325.592;4.330.333;10.182.981;4.368.420;1.334.032;21.912;22.834.744;10.030;426.419;881.816;1.373.765;832.495;1.401.944;405.938;5.332.407;10.839;231.958;351.658;480.677;114.746;39.933;0;1.229.812;1.048.715;13.803.397;11.939.205;9.203.809;1.561.343;396.993;145;37.953.607;291;5.131;2.155;1.872;240;37;0;9.726;266.781;2.881.164;4.362.527;6.261.206;2.211.760;1.163.516;16.621;17.163.575;505.522;6.916.472;8.718.113;8.695.787;3.067.929;2.898.546;108.886;30.911.256;2.042;80.763;87.377.520
CAIXA ECONOMICA FEDERAL;360.305;b1;I;1;;6;BRASILIA;DF;12/2014;171.683.237;98.397;287.615;969.077;3.385.028;81.535;38.535;0;4.860.187;1.379.313;3.376.276;5.958.087;14.900.071;9.440.302;4.835.626;173.230;40.062.905;568.296;4.539.009;4.989.537;4.479.083;654.493;684.832;31.532;15.946.782;18.637;653.446;2.754.638;4.571.843;3.413.736;5.962.905;3.376.376;20.751.582;48.184;42.353;58.699;84.204;26.697;4.182;0;264.318;2.273.807;5.615.946;10.774.764;8.812.446;1.075.998;189.413;0;28.742.375;39.762;629.884;1.776.120;4.506.515;4.025.042;11.415.968;2.890.836;25.284.127;351.086;1.000.269;1.617.997;2.277.371;1.891.121;2.108.433;246.154;9.492.430;1.141.161;3.835.676;6.452.133;8.722.614;3.204.138;2.811.432;83.047;26.250.200;380;27.951;0
SANTANDER;30.379;b1;C;3;;199;SAO PAULO;SP;12/2014;123.822.902;39.770;305.168;860.556;1.675.583;146.222;80.668;19;3.107.986;498.921;10.582.683;7.462.503;7.594.895;1.636.395;665.522;119.122;28.560.041;153.743;1.583.794;3.380.879;4.951.954;437.992;404.395;190;10.912.947;20.529;426.685;498.846;726.516;349.154;282.755;554.809;2.859.293;1.696;846.819;2.040.232;142.815;43.521;59.018;0;3.134.101;741.686;10.940.007;7.625.840;4.299.311;1.064.723;354.332;5.623;25.031.523;18;1.448;2.198;3.210;56;6;0;6.936;121.860;1.371.674;1.878.835;2.520.081;812.373;367.130;46.914;7.118.867;287.066;6.125.214;5.911.696;5.733.053;1.475.867;2.986.091;173.361;22.692.347;859;33.777;20.364.225
SAFRA;10.083;b1;C;2;;199;SAO PAULO;SP;12/2014;47.135.238;7.210;307.350;488.703;233.588;57.556;30.732;0;1.125.138;75.362;3.756.908;3.014.197;1.816.096;882.484;891.378;0;10.436.424;22.690;663.319;991.833;1.276.252;226.510;50.860;0;3.231.463;2.290;76.091;58.141;51.672;16.671;41.732;0;246.598;1.373;61.194;48.760;65.061;32.763;50.261;0;259.411;109.420;4.958.301;3.452.207;2.419.239;510.215;43.906;0;11.493.288;0;23.989;8;1;0;0;0;23.998;51.107;880.357;1.512.357;1.875.178;462.157;151.211;0;4.932.367;34.275;2.116.562;1.723.306;1.400.879;259.411;91.788;0;5.626.221;0;1.281;9.759.049
HSBC;51.152;b1;C;3;;199;CURITIBA;PR;12/2014;46.004.739;18.281;143.135;459.304;301.751;42.819;40.744;156;1.006.190;388.967;4.005.550;4.324.846;2.808.849;715.854;176.663;1.511;12.422.240;55.694;723.982;1.008.191;714.571;124.292;16.184;56;2.642.969;902;119.502;155.749;387.926;8.724;4;0;672.807;163;45.537;90.502;12.927;1.085;0;0;150.213;217.359;5.270.223;4.097.568;2.211.508;376.993;36.707;4.663;12.215.022;2;60;45;6;0;0;0;113;33.139;384.466;486.707;571.930;166.027;127.140;3;1.769.410;59.281;1.875.522;1.988.541;1.525.628;346.858;20.656;34;5.816.520;31;7.893;9.301.331
VOTORANTIM;51.011;b1;C;2;;199;SAO PAULO;SP;12/2014;17.804.214;9.202;38.246;192.798;162.964;37.205;7.562;0;447.977;677.894;941.700;1.337.114;1.682.774;918.376;606.517;0;6.164.376;23.017;141.127;322.630;312.540;95.326;15.338;0;909.978;6.187;27.772;58.988;132.644;94.436;242.870;1.645;564.542;33.063;5.386;22.413;29.031;77;0;0;89.970;43.927;856.000;1.005.203;431.019;73.630;13.872;0;2.423.650;0;26;67;68;0;0;0;160;9.304;101.300;335.949;514.860;285.347;192.365;0;1.439.124;391.721;448.515;497.281;665.790;302.467;205.401;0;2.511.175;58;201;3.253.002
BTG PACTUAL;49.944;b1;C;2;;199;RIO DE JANEIRO;RJ;12/2014;16.350.444;933;74.567;136.403;535.603;43.134;5.812;0;796.452;26.555;264.159;1.167.832;857.649;171.743;104.416;0;2.592.353;53.422;307.323;175.434;120.220;6.206;3.660;9;666.275;0;626.729;246.209;6.726;42.976;375.213;1.076.130;2.373.983;2.185;803;4.525;18.853;0;0;0;26.366;152;48.155;121.385;76.700;16.246;6.851;0;269.489;0;0;21.076;37.503;37.503;187.515;187.479;471.076;0;88.347;49.125;147.215;120.338;107.988;0;513.012;914.490;733.161;1.504.712;736.784;217.226;92.210;646;4.199.230;0;0;4.442.208
