Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura;;;;;;;;Indústrias de Transformação;;;;;;;;Construção;;;;;;;;Serviços Industriais de Utilidade Pública;;;;;;;;Industrias Extrativas;;;;;;;;Comércio, Reparação de Veículos Automotores e Motocicletas;;;;;;;;Admistração Pública, Defesa e Seguridade Social;;;;;;;;Transporte, Armazenagem e Correio;;;;;;;;Outros;;;;;;;;Atividade não Informada ou não se Aplica;Total não Individualizado Pessoa Jurídica;Total Exterior Pessoa Jurídica;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;a Vencer entre 1081 e 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;a Vencer entre 1081 e 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;;;
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33.657.248;b4;I;1;S2;4;RIO DE JANEIRO;RJ;09/2017;316.590.173;0;248.715;722.263;2.054.618;182.243;55.656;0;3.263.495;37.830;2.728.424;7.998.744;17.213.796;12.855.583;10.036.233;111.849;50.982.460;0;32.496;86.888;274.893;278.848;725.666;403.254;1.802.045;38.146;2.127.543;5.625.831;14.254.557;12.976.291;43.076.742;14.239.458;92.338.569;0;696.873;1.934.182;4.019.160;3.470.363;1.960.988;0;12.081.567;12.466;331.734;905.184;1.997.589;980.812;237.852;3.155;4.468.792;72.718;1.231.745;3.314.910;8.239.301;7.635.468;22.326.452;6.195.112;49.015.707;1.409.539;3.896.522;4.940.707;8.916.239;8.900.013;20.912.615;3.616.141;52.591.775;41.608;2.154.959;4.493.788;8.444.842;6.017.156;6.841.502;49.089;28.042.943;22.002.820;0;0
BB;49.906;b1;C;1;S1;199;BRASILIA;DF;09/2017;302.407.474;122.172;738.540;1.903.814;4.732.608;585.563;534.583;46.379;8.663.660;1.826.416;11.488.622;17.672.744;27.575.472;20.385.008;9.514.445;1.157.597;89.620.304;1.051.497;2.106.280;3.860.100;5.211.166;1.388.487;882.070;291.428;14.791.027;44.877;1.852.915;2.417.242;4.503.363;1.024.121;1.383.014;3.966.307;15.191.839;10.420;889.054;1.310.640;1.426.111;1.148.338;3.454.122;9.059;8.247.744;2.192.161;11.453.338;15.608.117;13.420.747;4.594.540;2.606.068;1.518.191;51.393.162;1.255;623.271;1.414.331;5.098.114;4.736.201;22.638.466;2.703.365;37.215.002;226.125;965.330;1.811.403;3.365.882;1.886.502;4.464.687;2.675.835;15.395.764;2.698.969;4.139.291;6.858.508;8.864.965;4.847.726;2.951.788;788.641;31.149.888;77;1.337;30.737.671
ITAU;10.069;b1;C;2;S1;199;SAO PAULO;SP;09/2017;276.913.232;127.363;978.713;1.679.578;2.594.627;244.076;107.783;0;5.732.141;597.013;11.980.321;13.735.826;10.128.755;3.596.593;1.522.790;0;41.561.298;338.805;1.955.951;3.029.382;3.745.264;487.944;276.542;132;9.834.020;4.450;1.259.356;896.998;1.710.952;949.599;1.415.361;265.372;6.502.088;19.404;129.526;229.194;265.826;53.718;343.217;0;1.040.885;846.635;9.704.476;8.063.311;7.162.413;1.234.449;266.773;0;27.278.056;142;370;497;558;10;0;0;1.577;112.719;1.803.169;2.302.358;3.161.802;1.088.210;3.111.988;7.659;11.587.905;362.792;5.506.026;4.893.753;5.812.752;2.102.429;1.614.832;1.153;20.293.737;27.390;10.184;153.043.951
BRADESCO;10.045;b1;C;2;S1;199;OSASCO;SP;09/2017;235.413.030;67.554;1.167.783;2.343.992;2.613.510;193.050;63.096;0;6.448.986;987.920;14.420.240;15.363.632;11.341.849;2.532.358;1.928.048;64.801;46.638.847;586.319;2.475.665;4.337.803;8.801.517;2.725.029;664.661;232.357;19.823.352;14.542;495.875;782.491;1.978.422;707.344;1.554.238;191.706;5.724.618;19.094;289.574;587.799;257.956;218.088;21.050;18;1.393.578;1.117.667;13.112.863;10.283.934;7.656.865;1.559.802;284.415;891;34.016.437;25;3.983;4.271;5.495;2.920;0;0;16.694;476.696;2.270.533;2.614.620;3.483.673;1.486.969;2.125.851;136.703;12.595.044;717.358;6.844.494;7.988.642;8.795.462;3.521.246;4.139.969;229.203;32.236.375;1.265;10.072;76.507.761
CAIXA ECONOMICA FEDERAL;360.305;b1;I;1;S1;6;BRASILIA;DF;09/2017;178.409.799;98.361;486.837;1.418.104;2.174.663;73.729;72.059;49;4.323.801;988.828;2.626.794;5.587.660;12.408.835;2.452.707;2.706.896;3.315.249;30.086.969;1.364.882;3.720.671;5.100.519;5.225.382;506.667;704.069;22.615;16.644.804;18.149;2.368.547;3.841.561;7.052.908;4.366.609;11.017.337;6.298.547;34.963.659;20.220;19.103;44.531;58.846;15.000;13.187;0;170.887;2.793.247;3.620.191;7.871.116;8.068.643;1.155.944;317.991;5.762;23.832.895;7.615;1.004.562;2.861.419;6.971.126;5.449.344;16.812.829;2.119.810;35.226.703;425.184;1.149.512;1.244.071;2.273.757;1.479.700;3.017.018;242.684;9.831.926;1.191.205;3.041.690;5.643.043;8.649.626;2.792.548;1.890.960;116.371;23.325.444;243;2.469;0
SANTANDER;30.379;b1;C;3;S1;199;SAO PAULO;SP;09/2017;119.323.548;36.925;567.515;1.274.192;1.663.022;219.191;91.499;2.498;3.854.841;471.657;10.257.344;11.682.381;6.469.413;1.572.381;613.490;335.835;31.402.502;511.457;2.138.610;3.261.967;1.194.651;233.217;315.244;57.658;7.712.804;392.608;348.345;257.143;1.117.289;292.556;460.815;645.067;3.513.824;11.499;1.345.019;2.086.729;87.851;24.849;31.382;0;3.587.328;746.423;10.861.200;9.084.694;4.329.522;1.031.931;345.342;8.026;26.407.139;20;898;1.046;582;0;0;0;2.547;78.805;1.150.459;1.529.730;1.855.145;710.394;869.972;1.298.126;7.492.631;785.566;4.716.323;5.327.251;5.667.437;1.860.738;2.807.909;4.327;21.169.551;300;4.469;14.175.613
SAFRA;10.083;b1;C;2;S2;199;SAO PAULO;SP;09/2017;42.715.336;9.490;297.496;372.318;483.720;91.558;6.113;0;1.260.694;24.506;2.697.797;4.720.649;2.723.790;697.278;206.234;0;11.070.254;14.403;303.428;621.095;572.294;75.879;19.552;0;1.606.650;1.477;114.530;82.032;262.205;109.416;39.577;0;609.237;373;32.354;30.166;32.429;27.451;12.525;0;135.297;52.021;3.959.463;3.901.948;1.920.694;140.118;39.356;0;10.013.601;0;28;16;0;0;0;0;44;8.611;382.332;557.281;655.586;230.621;135.008;0;1.969.439;11.277;2.745.356;2.002.310;1.579.715;504.025;99.623;0;6.942.306;0;53;9.107.760
VOTORANTIM;51.011;b1;C;2;S2;199;SAO PAULO;SP;09/2017;13.106.376;304;18.251;96.956;97.895;15.720;208;0;229.333;18.937;532.990;1.307.901;2.229.474;616.166;217.243;0;4.922.711;58.037;49.393;81.839;112.987;15.817;0;0;318.074;192;22.899;64.983;120.348;86.657;93.226;0;388.304;67;226.028;36.006;94.634;68.039;102.113;0;526.888;21.856;441.840;467.092;364.437;173.890;2.289;0;1.471.404;0;11;0;0;0;0;0;11;9.154;145.129;319.945;508.345;227.241;129.198;0;1.339.013;71.931;855.285;580.144;613.207;141.308;82.083;0;2.343.959;0;0;1.566.679
ABC-BRASIL;41.856;b1;C;3;S3;199;SAO PAULO;SP;09/2017;12.452.416;66;120.873;273.344;220.844;47.148;16.618;0;678.893;26.396;693.672;1.505.533;1.151.431;230.156;90.162;0;3.697.350;9.763;177.189;364.925;427.910;27.853;2.160;0;1.009.800;372;122.384;311.252;155.816;1.645;728;0;592.197;1;11.933;15.133;32.576;1.091;0;0;60.733;29.249;356.906;771.212;432.359;48.390;39.210;0;1.677.327;0;0;0;0;0;0;0;0;303;121.620;218.990;191.875;95.963;36.546;0;665.296;70.166;434.800;530.597;467.318;109.723;8.644;0;1.621.248;0;1;2.449.571
BTG PACTUAL;49.944;b1;C;2;S1;199;RIO DE JANEIRO;RJ;09/2017;12.126.653;2.960;45.551;99.536;169.803;26.159;7.650;0;351.659;107.240;164.079;280.431;260.860;58.795;0;0;871.404;15.146;29.272;160.144;58.159;1.525;1.180;0;265.427;374.769;92.798;21.716;450.517;119.082;848.627;1.578.345;3.485.852;0;0;0;0;0;0;0;0;34.778;40.088;4.775;6.864;252;125;0;86.881;0;0;0;0;0;0;0;0;34.859;99.446;113.628;139.717;46.213;23.279;0;457.144;12.473;210.640;785.189;680.314;67.004;522.657;0;2.278.277;26.058;0;4.303.951
