Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura;;;;;;;;Indústrias de Transformação;;;;;;;;Construção;;;;;;;;Serviços Industriais de Utilidade Pública;;;;;;;;Industrias Extrativas;;;;;;;;Comércio, Reparação de Veículos Automotores e Motocicletas;;;;;;;;Admistração Pública, Defesa e Seguridade Social;;;;;;;;Transporte, Armazenagem e Correio;;;;;;;;Outros;;;;;;;;Atividade não Informada ou não se Aplica;Total não Individualizado Pessoa Jurídica;Total Exterior Pessoa Jurídica;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;a Vencer entre 1081 e 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;a Vencer entre 1081 e 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;;;
BB;49.906;b1;C;1;;199;BRASILIA;DF;09/2015;408.636.830;108.544;785.078;1.389.856;1.169.782;5.919.297;738.267;8.114;10.118.938;1.174.841;15.318.981;26.610.449;21.033.729;25.353.483;14.557.604;637.800;104.686.887;422.895;2.389.011;5.086.517;9.434.258;2.426.991;1.656.305;38.263;21.454.238;82.289;1.365.800;2.825.149;4.832.951;3.262.769;2.096.726;3.654.702;18.120.387;6.306;1.674.367;1.227.669;3.326.294;826.057;3.632.517;1.113;10.694.323;1.886.770;17.562.782;22.059.543;21.451.793;9.315.074;5.993.610;192.588;78.462.162;377;188.077;1.081.723;2.688.074;4.874.901;23.310.505;6.927.663;39.071.320;309.778;1.689.833;2.877.073;4.316.507;2.101.550;4.047.644;3.998.042;19.340.427;502.661;6.325.661;9.859.513;13.243.682;4.664.834;4.080.444;600.515;39.277.309;327;27.295;67.383.216
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33.657.248;b4;I;1;;4;RIO DE JANEIRO;RJ;09/2015;383.630.588;6.136;383.256;513.561;1.902.003;2.136.555;445.792;0;5.387.302;90.725;3.598.251;10.902.496;23.969.069;19.462.733;31.227.032;222.799;89.473.105;0;45.313;411.952;319.278;228.616;264.578;0;1.269.737;0;1.995.811;4.668.529;11.929.714;11.210.733;34.658.837;14.638.509;79.102.133;0;433.227;2.039.292;6.012.192;5.235.470;5.968.204;0;19.688.385;987;324.513;931.844;1.737.294;1.137.571;531.364;0;4.663.573;171;923.921;2.644.671;7.393.656;7.092.764;20.400.676;7.196.707;45.652.566;8.792;4.092.786;9.667.448;9.781.158;10.087.022;31.431.267;2.741.070;67.809.543;35.256;1.169.732;4.898.916;11.057.868;8.057.023;8.097.786;238.064;33.554.644;37.029.600;0;0
ITAU;10.069;b1;C;2;;199;SAO PAULO;SP;09/2015;351.996.566;47.686;1.045.083;1.794.337;2.447.515;1.976.122;152.875;0;7.463.617;1.245.865;13.319.240;16.809.541;15.227.714;6.200.810;2.399.668;0;55.202.839;251.052;2.572.693;4.165.162;5.207.322;478.882;336.661;380;13.012.152;12.717;891.856;977.445;1.453.696;934.881;1.462.607;330.044;6.063.246;12.048;230.992;490.069;282.186;121.563;380.024;0;1.516.883;1.130.897;13.649.747;10.647.644;7.907.591;1.312.596;372.168;903;35.021.546;597;1.001;757;914;16;1;0;3.287;278.406;2.483.220;3.408.225;5.391.220;1.750.887;771.291;24.153;14.107.402;985.718;8.410.497;7.223.235;6.474.905;1.933.921;1.678.917;16.094;26.723.288;240.178;62.618;192.579.512
BRADESCO;10.045;b1;C;2;;199;OSASCO;SP;09/2015;291.334.425;77.212;1.463.925;1.765.337;2.697.693;1.605.376;68.398;166;7.678.107;827.442;9.927.366;14.152.700;10.868.923;3.556.089;826.557;925;40.160.003;408.144;2.626.420;4.255.831;9.748.589;3.886.425;1.032.596;110;21.958.116;16.914;790.403;667.481;1.345.478;764.124;1.387.938;360.684;5.333.023;13.001;915.247;239.499;242.018;183.374;232.026;0;1.825.164;1.346.293;13.855.872;11.051.169;9.587.424;3.529.341;313.866;4.125;39.688.090;161;2.860;2.299;1.835;199;0;0;7.354;418.830;2.807.586;3.820.827;5.576.877;1.755.294;1.074.458;17.400;15.471.271;749.039;7.354.638;6.902.809;8.121.110;2.829.029;3.450.565;250.254;29.657.443;1.402;82.937;129.471.516
CAIXA ECONOMICA FEDERAL;360.305;b1;I;1;;6;BRASILIA;DF;09/2015;186.259.680;134.804;616.038;2.521.521;2.701.420;320.034;33.643;0;6.327.461;1.327.423;2.703.692;7.040.512;12.724.348;11.643.293;4.084.978;232.779;39.757.025;935.721;5.268.204;5.143.956;4.804.535;658.601;648.256;27.259;17.486.531;41.850;1.663.706;2.366.102;5.156.124;3.751.193;7.917.610;5.036.871;25.933.456;19.840;28.633;55.557;77.328;25.483;6.358;0;213.199;3.366.245;5.071.342;10.585.547;8.534.380;1.677.572;203.083;0;29.438.168;3.925;675.458;2.005.339;4.998.656;4.351.312;12.258.436;2.787.190;27.080.317;558.253;827.111;1.771.864;2.729.247;1.615.202;2.258.896;377.146;10.137.719;1.461.936;5.041.928;7.184.442;9.815.583;3.463.169;2.798.679;91.296;29.857.034;369;28.402;0
SANTANDER;30.379;b1;C;3;;199;SAO PAULO;SP;09/2015;135.574.645;34.590;789.510;756.280;1.108.056;970.141;132.516;2.376;3.793.469;545.247;10.329.108;10.228.011;6.822.225;2.058.432;612.983;181.850;30.777.855;256.726;1.981.697;3.647.847;4.658.738;318.605;415.813;72.722;11.352.148;2.992;381.402;737.069;291.249;962.262;240.405;615.795;3.231.174;2.153;798.673;2.281.209;144.871;75.190;6.702;0;3.308.799;947.420;9.322.413;7.003.270;4.332.476;1.096.276;422.045;32.663;23.156.563;48;1.602;2.878;2.707;35;0;0;7.271;277.718;1.107.013;1.693.239;2.271.461;811.276;476.512;48.329;6.685.547;347.445;5.909.095;7.375.505;5.181.956;1.750.702;3.280.093;141.204;23.985.999;395;36.175;29.239.249
HSBC;51.152;b1;C;3;;199;CURITIBA;PR;09/2015;49.568.664;11.201;490.168;327.351;238.416;41.454;7.284;11;1.115.886;440.687;5.133.098;5.473.704;2.536.199;454.129;69.440;7.973;14.115.229;121.287;682.456;842.950;618.279;67.488;10.867;19;2.343.345;354;78.830;573.421;340.244;5.231;16;0;998.095;2.469;96.604;21.127;197.920;2.566;0;0;320.686;314.532;6.062.751;4.083.135;2.062.520;158.350;26.094;3.174;12.710.555;0;25;33;36;0;0;1;96;58.810;334.455;431.889;742.138;156.465;131.416;225;1.855.399;68.811;1.804.669;1.699.058;1.477.209;341.388;22.781;181;5.414.097;85;4.619;10.690.572
BTG PACTUAL;49.944;b1;C;2;;199;RIO DE JANEIRO;RJ;09/2015;47.839.894;21.559;60.871;51.023;187.607;66.966;3.326;0;391.353;57.609;114.178;725.979;676.788;144.443;97.692;0;1.816.690;22.279;115.033;110.111;57.292;4.162;2.465;1;311.344;0;362.066;374.470;35.435;72.327;582.103;1.452.678;2.879.079;0;0;1.209;0;0;0;0;1.209;99.185;25.350;44.596;37.002;9.396;3.482;0;219.011;0;0;63.201;18.752;37.503;187.515;189.286;496.257;0;6.578;153.706;146.130;121.794;66.160;0;494.367;1.801;614.367;1.292.880;593.004;165.982;606.587;153;3.274.775;0;0;37.955.810
SAFRA;10.083;b1;C;2;;199;SAO PAULO;SP;09/2015;47.545.613;13.584;229.081;311.927;233.918;128.452;59.628;0;976.591;149.832;3.533.689;2.728.292;2.166.282;1.187.410;756.490;0;10.521.995;37.131;628.446;816.221;895.065;330.631;31.828;0;2.739.323;502;226.801;70.340;131.876;101.630;111.293;0;642.443;833;59.168;63.274;61.476;37.335;39.866;0;261.953;146.321;3.456.322;3.046.989;1.996.733;379.200;44.442;0;9.070.006;0;4;12;22;0;0;0;38;53.459;828.645;1.128.912;1.415.497;348.955;116.069;0;3.891.537;38.759;1.822.612;1.633.744;1.386.214;245.771;55.502;0;5.182.602;2;1.635;14.257.489
VOTORANTIM;51.011;b1;C;2;;199;SAO PAULO;SP;09/2015;17.202.879;7.608;68.709;161.175;130.320;37.316;7.632;0;412.759;327.345;710.450;1.567.840;1.896.305;1.695.987;453.431;308.373;6.959.730;9.518;76.744;432.970;302.951;75.382;8.117;0;905.683;6.184;22.253;56.823;117.175;89.444;257.627;0;549.505;813;3.493;3.835;19.420;14.611;0;0;42.171;115.913;507.230;552.262;404.211;143.576;22.600;0;1.745.793;0;21;42;39;0;0;0;102;15.180;101.651;261.004;649.033;282.995;276.387;0;1.586.250;129.244;417.014;462.648;535.368;261.889;285.474;0;2.091.637;42;350;2.908.857
