Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura;;;;;;;;Indústrias de Transformação;;;;;;;;Construção;;;;;;;;Serviços Industriais de Utilidade Pública;;;;;;;;Industrias Extrativas;;;;;;;;Comércio, Reparação de Veículos Automotores e Motocicletas;;;;;;;;Admistração Pública, Defesa e Seguridade Social;;;;;;;;Transporte, Armazenagem e Correio;;;;;;;;Outros;;;;;;;;Atividade não Informada ou não se Aplica;Total não Individualizado Pessoa Jurídica;Total Exterior Pessoa Jurídica;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;a Vencer entre 1081 e 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;a Vencer entre 1081 e 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;;;
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33.657.248;b4;I;1;S2;4;RIO DE JANEIRO;RJ;12/2017;306.013.138;37.782;19.461;83.185;227.013;146.280;47.978;0;561.699;21.153;2.741.524;6.262.805;15.021.443;9.975.813;9.599.520;93.173;43.715.432;0;40.448;82.380;189.805;165.209;140.154;88;618.085;45.689;2.056.421;5.817.392;15.124.134;12.750.633;45.492.720;14.583.704;95.870.694;0;648.550;1.816.300;3.579.149;2.884.963;1.222.797;0;10.151.759;51;300.422;834.159;1.935.661;726.954;249.303;3.156;4.049.706;989;1.237.357;3.311.982;8.755.784;7.439.491;22.327.357;5.868.038;48.940.999;2.847;2.767.099;4.365.774;9.591.714;8.055.023;19.930.018;3.704.873;48.417.348;42.349;2.975.511;4.617.489;10.202.740;5.693.903;7.979.913;174.463;31.686.368;22.001.049;0;0
BB;49.906;b1;C;1;S1;199;BRASILIA;DF;12/2017;301.992.985;135.865;483.013;1.185.344;776.963;654.099;481.742;13.861;3.730.888;1.974.289;10.801.512;20.927.615;28.199.258;19.812.543;8.479.326;1.078.949;91.273.493;1.213.121;1.361.208;3.795.847;5.139.233;1.150.960;824.942;195.173;13.680.484;102.669;368.627;2.526.584;3.747.607;1.621.444;1.201.846;3.923.798;13.492.575;13.485;853.322;1.012.585;994.302;1.145.218;412.813;5.955;4.437.681;1.904.013;10.046.794;17.594.375;13.410.858;4.393.694;2.477.768;1.077.789;50.905.290;2.210;570.759;2.086.612;5.559.060;5.355.065;24.808.073;2.395.801;40.777.580;219.418;834.319;1.968.651;3.013.595;1.813.585;5.163.776;1.896.122;14.909.468;3.044.237;4.229.708;6.859.051;12.194.691;5.025.239;2.800.652;999.454;35.153.031;60;1.283;33.631.151
ITAU;10.069;b1;C;2;S1;199;SAO PAULO;SP;12/2017;292.809.505;51.725;349.996;1.142.843;864.294;428.062;145.111;0;2.982.032;545.754;12.799.606;14.279.279;10.064.880;3.206.884;1.209.658;0;42.106.062;679.836;1.522.203;3.427.043;3.317.635;409.935;244.975;208;9.601.835;525.806;535.847;1.181.105;1.777.725;888.619;1.360.070;245.729;6.514.900;3.159;113.071;235.796;302.731;44.520;311.512;0;1.010.788;721.095;9.862.703;10.003.623;7.260.150;1.264.291;179.574;0;29.291.436;926;1.767;798;1.600;127;0;0;5.217;100.717;1.733.486;2.250.735;3.080.619;1.099.731;3.175.843;6.241;11.447.372;576.826;6.763.062;6.262.769;7.790.718;2.114.049;1.320.179;511;24.828.115;44.969;10.494;164.966.284
BRADESCO;10.045;b1;C;2;S1;199;OSASCO;SP;12/2017;233.990.564;56.110;773.940;1.139.802;782.934;215.919;101.363;0;3.070.068;892.725;11.275.751;14.676.642;9.632.722;2.228.743;4.601.290;65.093;43.372.965;493.349;2.444.158;4.098.191;8.352.375;2.684.598;607.021;232.670;18.912.362;18.905;359.994;921.232;2.030.769;652.582;1.526.087;166.583;5.676.150;8.493;338.146;355.656;173.865;45.542;18.599;18;940.319;987.743;15.575.103;10.097.172;7.708.742;1.394.063;275.199;885;36.038.908;143;2.812;2.697;1.775;67;0;0;7.495;200.944;2.169.407;2.711.478;3.663.761;1.457.345;2.298.060;110.789;12.611.783;616.711;7.921.596;10.196.301;9.840.755;3.448.944;4.131.418;207.542;36.363.268;1.115;10.588;76.985.544
CAIXA ECONOMICA FEDERAL;360.305;b1;I;1;S1;6;BRASILIA;DF;12/2017;172.951.203;28.669;85.335;336.431;126.065;44.683;64.898;4;686.087;838.192;2.010.288;5.676.140;11.061.015;5.428.513;1.956.908;147.767;27.118.823;759.319;3.262.885;5.181.583;5.663.917;486.635;740.981;21.229;16.116.549;261.535;2.351.750;3.230.500;6.460.823;4.710.996;11.216.961;6.290.308;34.522.874;20.591;19.722;44.129;53.030;12.026;12.139;4;161.640;2.548.157;3.208.560;7.766.058;7.148.706;865.802;302.697;3.057;21.843.037;6.615;1.061.365;2.954.467;7.179.924;5.743.400;17.516.198;1.977.729;36.439.698;411.901;657.097;1.622.377;2.154.855;1.442.623;3.060.364;219.140;9.568.356;1.267.423;3.321.322;6.851.640;10.125.860;2.651.248;2.174.416;99.356;26.491.266;253;2.620;0
SANTANDER;30.379;b1;C;3;S1;199;SAO PAULO;SP;12/2017;119.509.831;83.746;230.388;768.486;657.539;160.545;90.688;2.505;1.993.897;749.709;11.195.555;11.360.423;5.730.815;1.433.837;571.724;341.579;31.383.643;373.469;1.873.311;2.860.229;1.240.492;352.112;255.353;555;6.955.522;400.763;247.482;282.488;1.051.422;541.961;456.222;636.993;3.617.330;1.667;977.174;2.219.221;84.628;27.814;28.772;0;3.339.278;792.739;11.909.480;9.048.649;4.404.891;921.502;309.161;6.695;27.393.118;116;1.306;1.380;688;0;0;0;3.491;74.406;1.215.574;1.393.359;1.880.340;757.807;949.698;1.335.072;7.606.256;796.416;5.007.056;6.572.987;6.991.763;1.876.247;2.525.650;142.415;23.912.533;314;4.793;13.299.656
SAFRA;10.083;b1;C;2;S2;199;SAO PAULO;SP;12/2017;46.439.270;6.027;193.136;290.890;489.382;99.978;4.684;0;1.084.096;37.175;4.000.865;4.680.519;2.567.485;624.945;182.627;0;12.093.616;25.234;440.368;569.200;608.094;90.216;17.299;0;1.750.412;378;299.609;261.923;221.098;60.122;32.178;0;875.308;223;53.887;34.706;32.226;26.199;9.109;0;156.350;30.956;4.313.238;4.894.220;2.102.957;184.384;73.283;0;11.599.039;0;27;8;0;0;0;0;35;5.855;512.394;563.684;621.541;213.215;126.745;0;2.043.434;10.729;2.673.553;1.894.060;1.632.975;521.666;118.701;0;6.851.684;0;57;9.985.238
BTG PACTUAL;49.944;b1;C;2;S1;199;RIO DE JANEIRO;RJ;12/2017;13.234.121;4.106;11.761;198.135;140.105;27.344;9.161;0;390.612;98.375;93.536;781.567;188.639;57.907;38.947;0;1.258.971;15.444;21.398;133.003;50.910;1.424;1.169;0;223.348;374.671;89.898;19.433;95.881;180.105;1.136.052;1.631.558;3.527.598;0;0;0;237.441;0;514.770;0;752.211;34.072;44.608;7.873;9.831;8.669;103;0;105.156;0;0;0;0;0;0;0;0;10;71.751;48.660;167.729;37.389;19.144;0;344.683;16.762;414.389;650.046;273.084;72.996;13.418;0;1.440.694;44.632;0;5.146.217
VOTORANTIM;51.011;b1;C;2;S2;199;SAO PAULO;SP;12/2017;13.208.660;1.589;35.993;64.511;106.598;59.588;7.225;0;275.503;28.071;551.847;1.262.952;1.946.459;500.302;174.123;0;4.463.754;1.261;34.467;109.790;67.524;12.256;10;0;225.307;2.620;18.276;57.889;107.697;68.105;86.024;0;340.611;27;64.573;43.086;52.833;28.986;3.198;0;192.703;3.994;787.886;359.874;406.714;168.794;913;0;1.728.175;0;0;0;0;0;0;0;0;10.081;111.354;345.447;468.645;208.859;111.427;0;1.255.813;72.136;882.733;615.535;590.964;131.172;71.997;674.314;3.038.851;0;0;1.687.942
ABC-BRASIL;41.856;b1;C;3;S3;199;SAO PAULO;SP;12/2017;12.748.935;254;70.322;321.003;158.378;30.539;13.318;0;593.814;24.243;817.345;1.545.506;1.192.980;197.629;71.987;0;3.849.691;1.966;168.271;364.755;464.749;25.646;195;0;1.025.583;427;301.330;163.065;151.230;1.492;533;0;618.077;35;2.834;17.523;29.188;0;0;0;49.579;22.530;487.471;724.679;450.346;55.669;38.807;0;1.779.502;0;0;0;0;0;0;0;0;366;139.619;213.393;198.630;86.305;32.241;0;670.555;83.510;417.127;477.987;498.780;85.813;3.822;0;1.567.039;0;2;2.595.092
CITIBANK;30.403;b1;C;3;S2;199;SAO PAULO;SP;12/2017;10.804.157;24;18.987;31.686;20.257;0;0;0;70.953;6.409;2.751.431;2.390.864;1.026.123;296.140;0;0;6.470.967;1;761;738;512;0;0;0;2.012;0;30.141;50.378;26.786;51.464;0;0;158.769;0;38.749;37.159;0;0;0;0;75.908;3.488;868.795;1.351.664;79.231;20.371;125;0;2.323.676;0;0;0;0;0;0;0;0;116;116.283;29.272;644;0;0;0;146.316;128.875;533.799;510.289;327.031;927;0;0;1.500.920;54.636;1;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92.816.560;b4;I;1;S3;5;PORTO ALEGRE;RS;12/2017;10.306.888;2.552;18.285;78.444;209.949;132.782;153.171;0;595.183;24.705;197.690;488.868;1.148.671;687.817;546.630;1.550;3.095.931;759;3.365;10.093;32.759;19.651;20.084;1.228;87.940;23.577;61.047;154.789;338.088;219.590;569.788;11.633;1.378.512;48;817;2.335;10.928;8.533;8.881;0;31.541;15.988;190.968;380.155;985.597;742.408;834.235;1.483;3.150.833;10;14.809;25.903;54.275;31.772;18.374;899;146.043;7.291;21.742;59.223;231.951;89.739;59.540;1.236;470.723;11.665;68.805;185.593;460.318;328.815;282.667;12.316;1.350.180;0;2;0
BANRISUL;30.173;b1;C;1;S2;199;PORTO ALEGRE;RS;12/2017;9.969.495;2.935;40.018;71.417;35.151;16.177;27.803;325;193.827;59.235;609.743;1.093.699;708.967;291.747;267.552;9.287;3.040.230;8.058;110.722;276.062;431.883;179.096;63.879;30.264;1.099.965;269;23.936;32.934;39.639;9.740;8.832;0;115.350;663;2.933;5.302;7.270;1.989;3.098;0;21.254;97.860;637.750;901.704;566.021;133.510;90.452;3.039;2.430.335;0;1.495;4.197;9.115;8.242;25.661;0;48.711;11.571;72.950;119.178;132.884;42.744;13.294;0;392.622;42.929;401.811;817.861;800.255;191.988;212.910;47.223;2.514.977;152;482;111.591
