Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura;;;;;;;;Indústrias de Transformação;;;;;;;;Construção;;;;;;;;Serviços Industriais de Utilidade Pública;;;;;;;;Industrias Extrativas;;;;;;;;Comércio, Reparação de Veículos Automotores e Motocicletas;;;;;;;;Admistração Pública, Defesa e Seguridade Social;;;;;;;;Transporte, Armazenagem e Correio;;;;;;;;Outros;;;;;;;;Atividade não Informada ou não se Aplica;Total não Individualizado Pessoa Jurídica;Total Exterior Pessoa Jurídica;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;a Vencer entre 1081 e 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;a Vencer entre 1081 e 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;;;
BB;49.906;b1;C;1;;199;BRASILIA;DF;03/2015;390.960.765;108.889;939.804;1.349.473;5.185.511;542.032;1.701.360;2.042;9.829.113;1.317.480;18.685.406;24.799.897;22.599.860;18.992.500;14.459.465;562.611;101.417.220;295.079;2.832.695;5.046.269;9.376.181;2.757.547;1.522.315;6.305;21.836.391;10.124;1.626.977;2.603.441;4.448.659;3.642.751;1.973.135;3.832.698;18.137.786;13.960;920.381;1.539.773;3.380.431;1.615.199;2.960.529;219;10.430.492;1.618.467;19.444.811;23.054.095;21.990.824;6.396.050;3.575.150;66.003;76.145.399;686;184.395;567.777;2.103.890;4.122.291;19.330.446;6.552.274;32.861.759;213.558;2.027.395;2.952.782;4.670.025;2.104.496;3.575.737;2.973.814;18.517.807;441.636;6.214.377;10.253.839;13.485.946;5.106.833;3.793.899;543.782;39.840.312;192;27.779;61.916.517
ITAU;10.069;b1;C;2;;199;SAO PAULO;SP;03/2015;371.000.783;74.069;842.586;1.383.035;2.317.210;2.121.588;390.856;0;7.129.344;721.625;15.197.768;16.484.098;16.498.533;5.155.078;2.610.790;1.144;56.669.036;169.233;2.466.726;3.928.541;5.752.277;520.005;284.027;408;13.121.216;48.007;1.011.229;1.148.000;1.494.525;1.095.061;1.435.680;269.089;6.501.593;4.728;408.815;492.744;345.729;110.573;393.699;0;1.756.288;1.015.212;14.532.195;11.190.782;7.713.428;1.256.806;420.238;318;36.128.979;2.269;1.386;822;406;23;1;0;4.907;216.406;2.747.517;3.795.018;5.764.853;1.988.086;936.316;17.935;15.466.132;1.042.961;6.432.317;7.367.459;6.595.220;1.829.783;1.529.182;23.913;24.820.834;790;59.583;209.342.078
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33.657.248;b4;I;1;;4;RIO DE JANEIRO;RJ;03/2015;353.056.165;849;35.013;870.966;2.537.686;437.933;501.416;678.922;5.062.786;44.395;3.350.489;9.650.430;25.254.555;17.181.415;29.048.825;256.871;84.786.980;0;41.981;124.345;339.445;250.556;316.748;0;1.073.075;0;1.813.333;5.121.373;11.802.710;10.333.688;33.274.354;13.294.711;75.640.170;0;395.660;1.448.026;5.233.861;4.776.699;5.903.393;0;17.757.639;295;307.851;928.154;1.824.146;981.239;484.418;0;4.526.104;0;881.271;2.494.843;7.155.736;6.346.559;18.919.736;6.123.774;41.921.919;1.545.091;1.249.086;5.690.441;11.814.255;8.084.450;27.244.795;2.521.955;58.150.072;51.082;1.084.223;4.439.547;11.716.357;8.049.536;7.976.776;134.352;33.451.874;30.685.545;0;0
BRADESCO;10.045;b1;C;2;;199;OSASCO;SP;03/2015;265.705.422;77.780;854.556;2.421.230;2.722.834;667.748;277.856;0;7.022.004;867.108;10.196.632;12.855.386;10.328.468;3.777.311;1.294.327;7.799;39.327.031;295.353;2.812.080;4.283.631;9.876.699;3.943.354;978.862;111;22.190.089;40.816;400.157;898.990;1.390.482;819.302;1.383.357;394.556;5.327.658;11.420;486.719;952.236;290.835;86.649;279.984;0;2.107.843;1.181.578;13.824.097;11.971.472;8.794.246;1.486.594;457.027;3.285;37.718.299;85;2.505;2.579;1.941;275;9;0;7.394;296.151;3.023.522;4.284.765;6.274.338;1.969.200;1.131.997;15.394;16.995.366;540.268;7.047.619;8.329.751;8.431.619;3.078.060;3.451.157;138.956;31.017.431;1.835;81.579;103.908.893
CAIXA ECONOMICA FEDERAL;360.305;b1;I;1;;6;BRASILIA;DF;03/2015;174.662.884;99.448;309.485;1.455.521;3.212.260;286.489;44.068;0;5.407.272;1.038.489;3.523.695;4.883.120;14.965.288;9.518.789;5.040.838;182.607;39.152.825;593.870;4.670.948;4.944.472;4.413.896;666.686;700.500;27.550;16.017.921;23.476;1.910.074;1.612.163;4.927.368;3.461.165;5.991.942;3.656.873;21.583.060;16.624;28.377;58.116;80.972;34.893;3.478;0;222.459;2.739.225;5.656.168;10.666.601;8.521.944;1.295.000;180.568;0;29.059.506;13.313;642.643;1.834.392;4.641.685;4.206.080;11.531.101;2.842.534;25.711.748;477.151;844.497;1.508.614;2.575.886;1.972.039;2.194.865;243.003;9.816.054;1.309.516;4.111.942;6.739.865;8.817.815;3.567.769;3.031.751;84.835;27.663.493;447;28.100;0
SANTANDER;30.379;b1;C;3;;199;SAO PAULO;SP;03/2015;133.466.086;38.454;409.174;875.668;1.053.391;984.270;185.573;20;3.546.551;437.553;9.782.956;10.677.634;7.016.563;1.590.539;664.850;133.427;30.303.522;307.557;1.757.666;3.824.881;4.138.634;400.046;280.588;197;10.709.569;3.476;351.192;582.026;708.629;933.495;269.338;578.488;3.426.644;4.589;887.757;2.168.203;234.126;39.747;55.446;0;3.389.869;750.867;11.050.660;7.376.492;4.191.894;1.079.200;365.816;5.038;24.819.967;26;1.284;2.500;2.225;51;2;0;6.088;172.732;1.400.463;1.988.234;2.407.329;838.036;439.878;45.029;7.291.702;244.962;4.795.196;7.245.493;5.014.093;1.574.255;3.157.139;180.023;22.211.161;426;34.678;27.725.910
SAFRA;10.083;b1;C;2;;199;SAO PAULO;SP;03/2015;48.394.785;8.331;365.455;263.886;266.577;122.841;66.380;0;1.093.471;72.644;3.734.811;3.065.339;1.842.321;1.050.371;831.698;0;10.597.183;31.790;575.770;987.817;1.074.792;318.466;42.891;0;3.031.526;2.414;62.936;41.556;48.613;15.657;160.088;0;331.264;2.569;62.538;46.743;63.415;34.335;46.787;0;256.386;107.256;4.340.719;2.953.838;2.473.820;402.220;48.925;0;10.326.777;0;17;4;0;0;0;0;22;64.733;888.986;1.355.859;1.719.494;425.402;143.395;0;4.597.869;36.549;1.963.685;1.880.050;1.303.705;237.223;84.484;0;5.505.695;0;1.232;12.653.361
HSBC;51.152;b1;C;3;;199;CURITIBA;PR;03/2015;47.180.130;19.752;220.985;537.585;249.039;50.974;19.466;4;1.097.806;434.638;4.889.137;4.902.867;2.712.735;426.055;89.671;4.894;13.459.998;188.191;658.949;930.433;630.568;113.974;15.520;174;2.537.810;662;214.569;125.551;384.573;8.103;0;1;733.460;1.122;126.231;96.887;11.755;3.090;0;6;239.091;313.018;4.510.251;4.569.411;1.650.309;251.981;32.796;7.212;11.334.979;1;31;85;4;0;0;1;123;41.955;338.730;513.052;568.192;157.120;122.382;511;1.741.943;69.294;1.551.353;1.783.618;1.519.854;309.734;22.384;366;5.256.602;94;6.302;10.771.922
VOTORANTIM;51.011;b1;C;2;;199;SAO PAULO;SP;03/2015;18.687.036;6.830;96.521;169.445;168.512;39.201;4.922;890;486.322;749.638;708.194;1.417.919;1.792.774;1.527.127;302.806;990;6.499.447;5.270;130.465;429.010;322.874;95.481;12.622;0;995.722;12.047;22.704;59.877;136.336;92.087;235.685;658;559.394;34.578;9.334;17.357;24.022;53;0;0;85.343;39.980;1.161.791;638.922;482.356;137.254;37.838;0;2.498.142;0;31;62;55;0;0;0;148;11.598;128.983;357.922;587.498;282.963;263.604;0;1.632.568;392.906;348.432;482.462;579.186;238.338;161.801;0;2.203.125;54;283;3.726.489
BTG PACTUAL;49.944;b1;C;2;;199;RIO DE JANEIRO;RJ;03/2015;15.733.506;3;25.768;71.989;173.864;90.581;13.283;0;375.489;57.270;324.599;684.683;1.208.983;190.643;99.403;0;2.565.581;1.310;98.819;259.734;116.408;6.016;3.277;5;485.570;0;448.715;575.532;70.474;48.977;411.557;1.144.070;2.699.325;2.002;2.035;2.769;17.800;0;0;0;24.606;182;95.214;65.406;74.342;11.499;5.090;0;251.733;0;0;49.550;37.503;37.503;187.515;187.479;499.550;0;26.884;102.467;152.037;124.243;106.047;0;511.678;274.052;870.275;916.351;617.163;187.759;95.116;1.053;2.961.770;0;1;5.358.204
BANRISUL;30.173;b1;C;1;;199;PORTO ALEGRE;RS;03/2015;14.732.194;2.752;96.352;85.585;57.477;48.028;33.098;0;323.293;104.344;1.208.581;2.109.885;1.266.034;402.844;133.088;0;5.224.777;34.132;182.260;322.102;694.406;237.630;11.390;0;1.481.919;456;35.111;55.105;94.351;42.708;26.404;0;254.135;156;6.002;13.503;21.109;9.983;1.440;0;52.192;133.378;1.282.979;1.494.450;846.175;187.871;86.338;176;4.031.367;0;2.345;5.444;11.185;8.593;35.480;0;63.047;13.313;168.924;186.985;183.451;65.502;31.649;0;649.825;30.180;557.513;736.578;722.292;224.128;138.942;0;2.409.632;166;7.934;233.906
BANCO VOLKSWAGEN S.A.;59.109.165;b2;I;3;;8;SAO PAULO;SP;03/2015;13.318.155;1.680;21.210;51.368;74.851;14.973;23;0;164.105;11.940;171.356;427.377;695.685;170.025;90;0;1.476.473;18.531;108.423;257.896;378.030;83.005;31;0;845.915;1.423;24.748;64.595;102.340;25.212;37;0;218.356;1.887;9.765;25.477;41.391;10.937;2;0;89.458;45.278;1.014.063;2.340.600;1.397.521;310.597;238;0;5.108.297;0;18;47;60;10;0;0;134;56.939;419.416;1.100.564;1.768.991;510.053;61.792;0;3.917.755;15.253;318.710;571.068;502.292;80.161;9.150;0;1.496.634;0;1.027;0
ABC-BRASIL;41.856;b1;C;3;;199;SAO PAULO;SP;03/2015;12.473.141;520;85.853;157.085;170.830;48.594;12.196;0;475.078;20.440;695.542;859.635;782.574;157.137;62.372;0;2.577.701;8.554;209.939;492.782;688.495;53.406;21.149;0;1.474.325;0;80.628;95.110;63.743;25.308;880;0;265.669;0;10.206;3.025;2.730;310;0;0;16.271;8.995;443.219;603.968;323.638;46.670;44.230;25;1.470.745;0;0;0;0;0;0;0;0;2.264;171.135;140.610;150.935;28.034;35.563;0;528.541;20.624;235.245;471.908;443.527;79.867;32.389;0;1.283.559;0;59;4.381.192
CITIBANK;30.403;b1;C;3;;199;SAO PAULO;SP;03/2015;11.997.004;4;43.193;190.794;233.390;301.249;44.886;0;813.516;111.663;2.173.325;2.650.955;890.700;100.723;0;0;5.927.366;47.989;66.590;89.596;6.905;52.008;0;0;263.089;0;50;0;59.775;71.385;18.939;0;150.148;0;66.078;342.121;0;0;0;0;408.199;53.864;1.457.927;1.438.799;155.618;20.354;0;0;3.126.563;0;0;0;0;0;0;0;0;4.252;120.458;63.490;55.670;17.728;0;0;261.598;278.620;457.834;222.085;84.778;3.047;0;0;1.046.363;0;164;0
MERCEDES-BENZ;51.262;b2;C;3;;198;SAO PAULO;SP;03/2015;10.219.436;381;6.447;17.093;28.869;8.800;1.034;0;62.624;3.160;65.924;175.476;299.503;84.058;4.148;0;632.268;6.004;61.584;164.967;240.019;57.453;7.174;0;537.203;354;10.682;28.357;39.234;10.722;4.163;0;93.512;594;6.831;17.730;26.053;5.806;6;0;57.019;20.729;1.209.558;461.128;630.641;173.022;1.595;0;2.496.673;0;0;0;0;0;0;0;0;54.144;550.234;1.474.005;2.489.403;839.206;277.268;0;5.684.261;8.619;60.575;163.884;315.566;95.909;11.319;0;655.872;0;5;0
BANCO DO NORDESTE DO BRASIL S.A.;7.237.373;b1;I;1;;8;FORTALEZA;CE;03/2015;9.564.950;160.783;10.256;100.828;19.277;8.864;122.619;0;422.627;75.690;288.445;668.305;408.721;93.978;143.428;48.933;1.727.500;17.427;42.077;83.486;83.331;12.099;95.817;0;334.237;437;40.314;103.888;306.790;302.086;1.333.675;470.894;2.558.083;312;1.747;4.177;3.681;180;239;0;10.336;136.674;555.239;1.003.808;601.048;55.395;11.193;0;2.363.358;92;39.830;138.425;386.158;365.270;524.501;0;1.454.275;10.458;32.528;42.382;49.898;6.666;10.862;0;152.793;26.413;107.174;127.488;151.759;51.714;55.011;0;519.560;22.013;168;0
BANCO COOPERATIVO SICREDI S.A.;1.181.521;b1;I;2;;11;PORTO ALEGRE;RS;03/2015;9.020.407;7;2.768;5.411;10.083;7.350;11.403;0;37.022;80;27.474;36.768;50.951;35.082;40.839;0;191.196;26;1.566;4.578;11.159;8.421;10.445;0;36.195;0;84;243;621;419;405;0;1.773;1;414;1.478;4.249;3.389;5.300;0;14.832;205;14.812;45.915;43.511;29.330;36.204;0;169.977;0;0;0;0;0;0;3;3;42;12.651;37.278;94.241;71.075;91.117;0;306.404;47;2.937.485;4.317.604;839.923;53.682;113.281;0;8.262.023;0;981;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92.816.560;b4;I;1;;5;PORTO ALEGRE;RS;03/2015;8.396.130;12.868;27.409;60.924;136.579;171.449;253.269;12;662.511;16.082;132.204;376.746;843.833;650.373;783.492;5.601;2.808.330;1.154;2.551;7.204;21.406;15.352;18.637;0;66.305;66;22.358;67.602;191.947;173.792;376.132;39.906;871.804;55;745;2.015;4.690;3.959;3.754;0;15.218;2.039;113.627;398.758;872.250;604.799;824.618;909;2.817.001;0;2.803;6.587;8.656;2.302;528;0;20.876;1.223;25.865;84.010;179.336;108.749;247.309;0;646.493;1.324;19.825;50.606;137.064;114.179;160.454;4.131;487.583;0;10;0
BIC;32.119;b1;C;3;;199;SAO PAULO;SP;03/2015;7.833.773;5.295;133.676;103.225;36.736;7.219;0;0;286.152;228.444;601.058;715.078;343.281;104.592;6.533;0;1.998.987;77.140;242.255;313.189;393.548;102.718;1.917;0;1.130.768;15;108.719;173.693;67.892;2.204;0;35.078;387.601;158;3.261;1.362;214;0;0;0;4.995;77.925;505.418;729.684;158.412;19.593;2.558;0;1.493.589;0;625;417;0;0;0;0;1.042;14.789;121.800;136.364;110.590;14.960;0;0;398.503;63.282;402.507;611.526;319.627;33.930;22;0;1.430.894;0;4;701.237
BANCOOB;51.750;b1;C;2;;199;BRASILIA;DF;03/2015;6.717.964;202;14.338;14.143;10.000;8.060;9.627;0;56.370;928;8.719;54.617;40.593;28.373;21.471;0;154.700;856;3.430;9.511;10.667;7.292;4.021;0;35.778;10;180;788;399;326;457;0;2.160;83;238;800;1.129;667;600;0;3.519;2.614;23.225;101.492;55.173;32.928;13.065;0;228.497;0;2;0;0;0;0;0;2;431;6.507;15.617;24.841;17.212;19.647;0;84.254;1.851;985.901;3.305.994;1.455.927;302.847;93.007;3;6.145.530;2;7.151;0
CREDIT SUISSE;30.771;b1;C;3;;199;SAO PAULO;SP;03/2015;6.192.652;0;1.494;0;60.168;70.236;0;0;131.898;1.185;65.654;52.446;206.092;163.096;37.279;0;525.751;0;133.005;18.383;99.456;42.543;6.650;0;300.037;0;1.325;4.615;0;0;0;0;5.940;0;0;0;0;0;0;0;0;0;53.650;11.154;87.599;16.934;0;0;169.337;0;0;31.642;52.325;52.325;261.625;261.574;659.491;0;0;0;0;0;0;0;0;0;97.714;286.304;118.298;6.930;0;0;509.246;0;0;3.890.953
PINE;50.304;b1;C;2;;199;SAO PAULO;SP;03/2015;5.939.816;0;44.037;88.319;86.791;15.225;8.949;0;243.321;53.866;376.020;400.072;539.476;68.784;45.781;0;1.483.999;3.262;146.048;270.720;372.839;157.099;552;0;950.520;0;66.619;64.375;18.594;13.397;14.028;0;177.013;0;0;118.577;0;0;0;0;118.577;7.498;129.655;249.012;53.953;2.011;0;0;442.128;0;0;0;0;0;0;0;0;0;78.545;40.515;114.305;86.128;68.471;0;387.964;4.194;454.635;254.735;140.910;7.234;6.245;0;867.954;0;0;1.268.339
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1.023.570;b1;I;3;;8;SAO PAULO;SP;03/2015;5.428.093;15.620;223.716;203.868;198.109;69.844;36.303;0;747.461;65.713;707.146;892.180;904.338;656.887;111.177;90;3.337.530;0;2.382;0;0;0;0;0;2.382;0;5.189;639;1.704;500;0;0;8.032;0;0;0;0;0;0;0;0;0;524.491;512.734;26.645;7.707;8.644;0;1.080.220;0;0;0;0;0;0;0;0;0;3.455;8.436;37.614;35.388;14.011;0;98.904;0;103.635;44.889;4.046;480;514;0;153.563;0;0;0
BANCO DAYCOVAL S.A.;62.232.889;b1;I;2;;8;SAO PAULO;SP;03/2015;5.357.889;1.043;127.528;44.918;13.387;1.008;0;0;187.883;41.316;907.522;846.963;216.930;18.423;3.004;0;2.034.157;16.973;129.327;142.465;114.952;3.811;0;0;407.528;270;42.139;46.663;55.397;3.300;0;0;147.770;68;7.255;4.020;1.190;0;0;0;12.533;24.381;529.647;441.073;148.412;7.062;0;0;1.150.576;0;0;0;0;0;0;0;0;2.801;118.991;134.352;121.520;17.486;4.741;0;399.890;8.307;296.867;382.762;280.497;34.863;592;0;1.003.889;0;135;13.529
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38.486.817;b4;I;1;;5;BELO HORIZONTE;MG;03/2015;5.094.881;5.943;2.891;6.919;16.846;10.593;21.827;0;65.020;14.490;154.319;320.848;711.688;507.752;457.096;0;2.166.193;11.966;16.827;46.261;86.185;28.535;21.401;0;211.175;88;14.657;12.786;35.886;28.924;56.560;0;148.901;2;2.606;8.449;20.577;15.961;27.441;0;75.035;14.212;103.399;170.118;226.495;56.561;117.887;0;688.672;2.144;35.390;100.828;204.815;150.037;242.067;0;735.283;6.044;14.015;40.083;85.036;41.806;49.063;0;236.048;7.944;41.006;256.068;204.572;99.176;159.775;0;768.539;12;4;0
